CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1.02.02.02.06|Participações Permamentes em Outras Sociedades do Mesmo Grupo ou Controle Comum - Avaliadas pelo Método de Equivalência Patrimonial (MEP) - no Exterior|01012021|31129999|320|A|1.02.02.02|5|01
1.02.02.02.10|Goodwill em Investimentos -  no Exterior|01012021|31129999|321|A|1.02.02.02|5|01
1.02.02.02.11|Mais Valia em Investimentos -  no Exterior|01012021|31129999|322|A|1.02.02.02|5|01
1.02.02.02.12|(-) Menos Valia em Investimentos  -  no Exterior|01012021|31129999|323|A|1.02.02.02|5|01
1.02.02.02.20|Ágios em Investimentos Gerados até 31/12/2009 - no Exterior|01012021|31129999|324|A|1.02.02.02|5|01
1.02.02.02.21|(-) Deságios em Investimentos Gerados até 31/12/2009  - no Exterior|01012021|31129999|325|A|1.02.02.02|5|01
1.02.02.02.40|(-) Lucros a Apropriar em Vendas com Controladas - no Exterior|01012021|31129999|326|A|1.02.02.02|5|01
1.02.02.02.41|(-) Lucros a Apropriar em Vendas com Coligadas - no Exterior|01012021|31129999|327|A|1.02.02.02|5|01
1.02.02.02.42|(-) Lucros a Apropriar em Vendas com Joint Ventures - no Exterior|01012021|31129999|328|A|1.02.02.02|5|01
1.02.02.02.43|(-) Lucros a Apropriar em Vendas com outras sociedades - Avaliadas pelo Método de Equivalência Patrimonial (MEP) - no Exterior|01012021|31129999|329|A|1.02.02.02|5|01
1.02.02.02.55|(-) Perdas Estimadas por Redução ao Valor Recuperável (Impairment) em Participações Permanentes Avaliadas pelo Método de Equivalência Patrimonial (MEP) -  no Exterior|01012021|31129999|330|A|1.02.02.02|5|01
1.02.02.02.56|(-) Perdas Estimadas por Redução ao Valor Recuperável (Impairment) do Goodwill em Investimentos - no Exterior|01012021|31129999|331|A|1.02.02.02|5|01
1.02.02.02.60|Subconta - Ajuste a Valor Justo (AVJ) Reflexo - Ganho ou Perda na Investida - no Exterior|01012021|31129999|332|A|1.02.02.02|5|01
1.02.02.02.65|Subconta - Ajuste a Valor Justo (AVJ) de Subscrição de Capital - Ganho ou Perda de Capital - no Exterior|01012021|31129999|333|A|1.02.02.02|5|01
1.02.02.02.75|(-) Subconta - Ajuste a Valor Presente (AVP) de Participação Societária - no Exterior|01012021|31129999|334|A|1.02.02.02|5|01
1.02.02.02.80|Subconta - Mais Valia da Participação Anterior - Estágios - no Exterior|01012021|31129999|335|A|1.02.02.02|5|01
1.02.02.02.81|(-) Subconta - Menos Valia da Participação Anterior - Estágios - no Exterior|01012021|31129999|336|A|1.02.02.02|5|01
1.02.02.02.82|Subconta - Goodwill da Participação Anterior - Estágios - no Exterior|01012021|31129999|337|A|1.02.02.02|5|01
1.02.02.02.84|Subconta - Variação de Mais Valia da Participação Anterior - Estágios - no Exterior|01012021|31129999|338|A|1.02.02.02|5|01
1.02.02.02.85|(-) Subconta - Variação de Menos Valia da Participação Anterior - Estágios - no Exterior|01012021|31129999|339|A|1.02.02.02|5|01
1.02.02.02.86|Subconta - Variação de Goodwill da Participação Anterior - Estágios - no Exterior|01012021|31129999|340|A|1.02.02.02|5|01
1.02.02.03|PROPRIEDADES PARA INVESTIMENTO|01012021|31129999|341|S|1.02.02|4|01
1.02.02.03.01|Imóveis Próprios  em Construção -  Propriedades para Investimento|01012021|31129999|342|A|1.02.02.03|5|01
1.02.02.03.05|Imóveis Próprios  -  Pelo Custo -  Propriedades para Investimento|01012021|31129999|343|A|1.02.02.03|5|01
1.02.02.03.06|Imóveis Próprios -  Valor Justo - Propriedades para Investimento|01012021|31129999|344|A|1.02.02.03|5|01
1.02.02.03.08|Imóveis Objeto de Arrendamento - Propriedades para Investimento|01012021|31129999|345|A|1.02.02.03|5|01
1.02.02.03.30|(-) Depreciação Acumuladas - Propriedades para Investimento|01012021|31129999|346|A|1.02.02.03|5|01
1.02.02.03.55|(-) Perdas Estimadas por Redução ao Valor Recuperável (Impairment) - Propriedades para Investimento|01012021|31129999|347|A|1.02.02.03|5|01
1.02.02.03.70|Subconta - Ajuste a Valor Justo - Propriedades para Investimentos.|01012021|31129999|348|A|1.02.02.03|5|01
1.02.02.03.71|Subconta - Ajuste Valor Justo -Depreciação Acumulada - Propriedade para Investimento|01012021|31129999|349|A|1.02.02.03|5|01
1.02.02.03.75|(-) Subconta - Ajuste a Valor Presente (AVP) -  Propriedades para Investimento|01012021|31129999|350|A|1.02.02.03|5|01
1.02.02.03.76|Subconta - Ajuste Valor Presente - Depreciação Acumulada - Propriedades para Investimento|01012021|31129999|351|A|1.02.02.03|5|01
1.02.02.03.90|Subconta - Adoção Inicial - Propriedades para Investimento|01012021|31129999|352|A|1.02.02.03|5|01
1.02.02.03.91|Subconta - Adoção Inicial - Depreciação Acumulada - Propriedades para Investimento|01012021|31129999|353|A|1.02.02.03|5|01
1.02.02.03.95|Subconta - Adoção Inicial  - Taxa de Depreciação Diferente -  Propriedades para Investimento|01012021|31129999|354|A|1.02.02.03|5|01
1.02.02.10|OUTROS INVESTIMENTOS PERMANENTES|01012021|31129999|355|S|1.02.02|4|01
1.02.02.10.03|Investimentos Decorrentes de Incentivos Fiscais|01012021|31129999|356|A|1.02.02.10|5|01
1.02.02.10.10|Outros Investimentos Permanentes|01012021|31129999|357|A|1.02.02.10|5|01
1.02.02.10.20|(-) Outras Contas Retificadoras|01012021|31129999|358|A|1.02.02.10|5|01
1.02.02.10.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Outros Investimentos Permanentes|01012021|31129999|359|A|1.02.02.10|5|01
1.02.02.10.55|(-) Perdas Estimadas por Redução ao Valor Recuperável de Outros Investimentos|01012021|31129999|360|A|1.02.02.10|5|01
1.02.02.10.70|Subconta - Ajuste a Valor Justo - Outros Investimentos Permanentes|01012021|31129999|361|A|1.02.02.10|5|01
1.02.02.10.90|Subconta - Adoção Inicial - Outros Investimentos Permanentes|01012021|31129999|362|A|1.02.02.10|5|01
1.02.03|IMOBILIZADO|01012021|31129999|363|S|1.02|3|01
1.02.03.01|IMOBILIZADO - AQUISIÇÃO|01012021|31129999|364|S|1.02.03|4|01
1.02.03.01.01|Terrenos|01012021|31129999|365|A|1.02.03.01|5|01
1.02.03.01.02|Edifícios e Construções|01012021|31129999|366|A|1.02.03.01|5|01
1.02.03.01.03|Construções em Andamento - Imóvel Próprio|01012021|31129999|367|A|1.02.03.01|5|01
1.02.03.01.04|Outras Imobilizações em Andamento|01012021|31129999|368|A|1.02.03.01|5|01
1.02.03.01.05|Benfeitorias em Imóveis de Terceiros|01012021|31129999|369|A|1.02.03.01|5|01
1.02.03.01.06|Máquinas, Equipamentos e Instalações Industriais|01012021|31129999|370|A|1.02.03.01|5|01
1.02.03.01.07|Móveis, Utensílios e Instalações Comerciais|01012021|31129999|371|A|1.02.03.01|5|01
1.02.03.01.08|Veículos|01012021|31129999|372|A|1.02.03.01|5|01
1.02.03.01.09|Embarcações|01012021|31129999|373|A|1.02.03.01|5|01
1.02.03.01.10|Aeronaves|01012021|31129999|374|A|1.02.03.01|5|01
1.02.03.01.11|Recursos Minerais|01012021|31129999|375|A|1.02.03.01|5|01
1.02.03.01.12|Dutos e Tubulações|01012021|31129999|376|A|1.02.03.01|5|01
1.02.03.01.13|Linhas de Transmissão Elétrica|01012021|31129999|377|A|1.02.03.01|5|01
1.02.03.01.14|Antenas e Torres de Transmissão|01012021|31129999|378|A|1.02.03.01|5|01
1.02.03.01.15|Máquinas Empregadas na Atividade Rural|01012021|31129999|379|A|1.02.03.01|5|01
1.02.03.01.16|Tratores e Demais Veículos Empregados na Atividade Rural|01012021|31129999|380|A|1.02.03.01|5|01
1.02.03.01.28|Outras Imobilizações por Aquisição|01012021|31129999|381|A|1.02.03.01|5|01
1.02.03.01.30|(-) Depreciação Acumulada - Imobilizado|01012021|31129999|382|A|1.02.03.01|5|01
1.02.03.01.31|(-) Amortização Acumulada - Imobilizado|01012021|31129999|383|A|1.02.03.01|5|01
1.02.03.01.32|(-) Exaustão Acumulada - Imobilizado|01012021|31129999|384|A|1.02.03.01|5|01
1.02.03.01.55|(-) Perdas Estimadas por Redução ao Valor Recuperável (Impairment) - Imobilizado|01012021|31129999|385|A|1.02.03.01|5|01
1.02.03.01.75|(-) Subconta - Ajuste Valor Presente - Imobilizado|01012021|31129999|386|A|1.02.03.01|5|01
1.02.03.01.76|Subconta - Ajuste Valor Presente - Depreciação Acumulada - Imobilizado|01012021|31129999|387|A|1.02.03.01|5|01
1.02.03.01.77|Subconta - Ajuste Valor Presente - Amortização Acumulada - Imobilizado|01012021|31129999|388|A|1.02.03.01|5|01
1.02.03.01.78|Subconta - Ajuste Valor Presente - Exaustão Acumulada - Imobilizado|01012021|31129999|389|A|1.02.03.01|5|01
1.02.03.01.90|Subconta - Adoção Inicial - Imobilizado|01012021|31129999|390|A|1.02.03.01|5|01
1.02.03.01.91|Subconta - Adoção Inicial - Depreciação Acumulada - Imobilizado|01012021|31129999|391|A|1.02.03.01|5|01
1.02.03.01.92|Subconta - Adoção Inicial - Amortização Acumulada - Imobilizado|01012021|31129999|392|A|1.02.03.01|5|01
1.02.03.01.93|Subconta - Adoção Inicial - Exaustão Acumulada - Imobilizado|01012021|31129999|393|A|1.02.03.01|5|01
1.02.03.01.95|Subconta - Adoção Inicial - Taxa Depreciação Diferente - Imobilizado|01012021|31129999|394|A|1.02.03.01|5|01
1.02.03.02|IMOBILIZADO - BENS OBJETO DE ARRENDAMENTO|01012021|31129999|395|S|1.02.03|4|01
1.02.03.02.01|Veículos|01012021|31129999|396|A|1.02.03.02|5|01
1.02.03.02.02|Embarcações|01012021|31129999|397|A|1.02.03.02|5|01
1.02.03.02.03|Aeronaves|01012021|31129999|398|A|1.02.03.02|5|01
1.02.03.02.04|Máquinas, Equipamentos e Instalações Industriais|01012021|31129999|399|A|1.02.03.02|5|01
1.02.03.02.05|Móveis, Utensílios e Instalações Comerciais|01012021|31129999|400|A|1.02.03.02|5|01
1.02.03.02.06|Imóveis|01012021|31129999|401|A|1.02.03.02|5|01
1.02.03.02.09|Outras Imobilizações por Arrendamento|01012021|31129999|402|A|1.02.03.02|5|01
1.02.03.02.30|(-) Depreciação Acumulada - Imobilizado - Bens objeto de arrendamento|01012021|31129999|403|A|1.02.03.02|5|01
1.02.03.02.31|(-) Amortização Acumulada - Imobilizado - Bens objeto de arrendamento|01012021|31129999|404|A|1.02.03.02|5|01
1.02.03.02.32|(-) Exaustão Acumulada - Imobilizado - Bens objeto de arrendamento|01012021|31129999|405|A|1.02.03.02|5|01
1.02.03.02.55|(-) Perdas por Redução ao Valor Recuperável (Impairment) - Imobilizado - Bens objeto de arrendamento|01012021|31129999|406|A|1.02.03.02|5|01
1.02.03.04|ATIVO BIOLÓGICO - DE PRODUÇÃO|01012021|31129999|407|S|1.02.03|4|01
1.02.03.04.01|Ativo Biológico de Produção - Origem Animal - Pelo Valor Justo|01012021|31129999|408|A|1.02.03.04|5|01
1.02.03.04.02|Ativo Biológico de Produção - Origem Vegetal - Pelo Valor Justo|01012021|31129999|409|A|1.02.03.04|5|01
1.02.03.04.03|Ativo Biológico de Produção - Origem Animal - Pelo Custo|01012021|31129999|410|A|1.02.03.04|5|01
1.02.03.04.04|Ativo Biológico de Produção - Origem Vegetal -  Pelo Custo|01012021|31129999|411|A|1.02.03.04|5|01
1.02.03.04.30|(-) Depreciação Acumulada Ativos Biológicos de Produção|01012021|31129999|412|A|1.02.03.04|5|01
1.02.03.04.32|(-) Exaustão Acumulada Ativos Biológicos de Produção|01012021|31129999|413|A|1.02.03.04|5|01
1.02.03.04.55|(-) Perdas Estimadas por Redução ao Valor Recuperável (Impairment) - Ativos Biológicos de Produção|01012021|31129999|414|A|1.02.03.04|5|01
1.02.03.04.70|Subconta - Ajuste a Valor Justo (AVJ)  -  Ativos Biológicos de Produção|01012021|31129999|415|A|1.02.03.04|5|01
1.02.03.04.75|(-) Subconta - Ajuste a Valor Presente (AVP) -  Ativos Biológicos de Produção|01012021|31129999|416|A|1.02.03.04|5|01
1.02.03.04.76|Subconta - Ajuste Valor Presente - Depreciação Acumulada - Ativos Biológicos de Produção|01012021|31129999|417|A|1.02.03.04|5|01
1.02.03.04.78|Subconta - Ajuste Valor Presente - Exaustão Acumulada - Ativos Biológicos de Produção|01012021|31129999|418|A|1.02.03.04|5|01
1.02.03.04.90|Subconta - Adoção Inicial - Ativos Biológicos de Produção|01012021|31129999|419|A|1.02.03.04|5|01
1.02.03.04.91|Subconta - Adoção Inicial - Depreciação Acumulada - Ativo Biológico de Produção|01012021|31129999|420|A|1.02.03.04|5|01
1.02.03.04.93|Subconta - Adoção Inicial - Exaustão Acumulada - Ativo Biológico de Produção|01012021|31129999|421|A|1.02.03.04|5|01
1.02.03.04.95|Subconta - Adoção Inicial - Taxa Depreciação Diferente - Ativos Biológicos de Produção|01012021|31129999|422|A|1.02.03.04|5|01
1.02.03.04.97|Subconta - Imobilizado - Gastos da atividade de desenvolvimento da produção de campos de petróleo e gás natural já deduzidos até 01º de janeiro de 2018|01012023|31129999|422|A|1.02.03.04|5|01
1.02.03.04.98|Subconta - Imobilizado - Gastos da atividade de desenvolvimento da produção de campos de petróleo e gás natural não deduzidos até 01º de janeiro 2018 e os posteriores a esta data|01012023|31129999|422|A|1.02.03.04|5|01
1.02.03.05|OUTROS IMOBILIZADOS|01012021|31129999|423|S|1.02.03|4|01
1.02.03.05.03|Imobilizados Recebidos em Subvenções Governamentais|01012021|31129999|424|A|1.02.03.05|5|01
1.02.03.05.04|(-) Redutoras de Imobilizados Recebidos em Subvenções Governamentais|01012021|31129999|425|A|1.02.03.05|5|01
1.02.03.05.28|Outros Imobilizados|01012021|31129999|426|A|1.02.03.05|5|01
1.02.03.05.29|(-) Outras Contas Redutoras do Imobilizado|01012021|31129999|427|A|1.02.03.05|5|01
1.02.03.05.30|(-) Outras Depreciações, Amortizações e Quotas de Exaustão Acumuladas|01012021|31129999|428|A|1.02.03.05|5|01
1.02.03.05.70|Subconta - Ajuste a Valor Justo - Outros Imobilizados|01012021|31129999|429|A|1.02.03.05|5|01
1.02.03.05.75|(-) Subconta - Ajuste Valor Presente - Imobilizado|01012021|31129999|430|A|1.02.03.05|5|01
1.02.03.05.76|Subconta - Ajuste Valor Presente - Depreciação Acumulada|01012021|31129999|431|A|1.02.03.05|5|01
1.02.03.05.90|Subconta - Adoção Inicial - Outros Imobilizados|01012021|31129999|432|A|1.02.03.05|5|01
1.02.03.05.91|Subconta - Adoção Inicial - Depreciação, Amort., Exaustão Acumulada - Outros Imobilizados|01012021|31129999|433|A|1.02.03.05|5|01
1.02.03.05.92|Subconta - Adoção Inicial - Amortização Acumulada - Intangível|01012021|31129999|434|A|1.02.03.05|5|01
1.02.03.05.95|Subconta - Adoção Inicial - Taxa Depreciação Diferente - Outros Imobilizados|01012021|31129999|435|A|1.02.03.05|5|01
1.02.05|INTANGÍVEL|01012021|31129999|436|S|1.02|3|01
1.02.05.01|ATIVOS INTANGÍVEIS|01012021|31129999|437|S|1.02.05|4|01
1.02.05.01.01|Marcas|01012021|31129999|438|A|1.02.05.01|5|01
1.02.05.01.02|Patentes e Segredos Industriais|01012021|31129999|439|A|1.02.05.01|5|01
1.02.05.01.03|Direitos de Exploração de Serviços Públicos|01012021|31129999|440|A|1.02.05.01|5|01
1.02.05.01.04|Direitos de Exploração de Recursos Florestais|01012021|31129999|441|A|1.02.05.01|5|01
1.02.05.01.05|Direitos de Exploração de Recursos Minerais|01012021|31129999|442|A|1.02.05.01|5|01
1.02.05.01.06|Direitos de Exploração de Recursos Hídricos|01012021|31129999|443|A|1.02.05.01|5|01
1.02.05.01.07|Direitos Autorais|01012021|31129999|444|A|1.02.05.01|5|01
1.02.05.01.08|Patrimônio Cultural|01012021|31129999|445|A|1.02.05.01|5|01
1.02.05.01.09|Fundo de Comércio|01012021|31129999|446|A|1.02.05.01|5|01
1.02.05.01.10|Software ou Programas de Computador|01012021|31129999|447|A|1.02.05.01|5|01
1.02.05.01.11|Contratos de Aluguel|01012021|31129999|448|A|1.02.05.01|5|01
1.02.05.01.12|Contratos de Franquias|01012021|31129999|449|A|1.02.05.01|5|01
1.02.05.01.13|Desenvolvimento de Produtos ou Serviços|01012021|31129999|450|A|1.02.05.01|5|01
1.02.05.01.14|Direito Readquirido|01012021|31129999|451|A|1.02.05.01|5|01
1.02.05.01.15|Leasing Operacional  Contratado pela Adquirida em Condições Mais Favoráveis|01012021|31129999|452|A|1.02.05.01|5|01
1.02.05.01.16|Intangíveis Não Reconhecidos na Adquirida|01012021|31129999|453|A|1.02.05.01|5|01
1.02.05.01.17|Intangíveis Recebidos em Subvenções Governamentais|01012021|31129999|454|A|1.02.05.01|5|01
1.02.05.01.18|(-) Redutora de Intangíveis Recebidos em Subvenções Governamentais|01012021|31129999|455|A|1.02.05.01|5|01
1.02.05.01.20|(-) Amortização Acumulada - Intangível|01012021|31129999|456|A|1.02.05.01|5|01
1.02.05.01.21|Goodwill - Intangível|01012021|31129999|457|A|1.02.05.01|5|01
1.02.05.01.28|Outros Intangíveis|01012021|31129999|458|A|1.02.05.01|5|01
1.02.05.01.29|(-) Outras Contas Redutoras do Intangível|01012021|31129999|459|A|1.02.05.01|5|01
1.02.05.01.55|(-) Perdas Estimadas por Redução ao Valor Recuperável (Impairment) - Intangível|01012021|31129999|460|A|1.02.05.01|5|01
1.02.05.01.56|(-) Perdas Estimadas por Redução ao Valor Recuperável (Impairment) do Goodwill - Intangível|01012021|31129999|461|A|1.02.05.01|5|01
1.02.05.01.75|(-) Subconta - Ajuste a Valor Presente (AVP) -  Intangível|01012021|31129999|462|A|1.02.05.01|5|01
1.02.05.01.77|Subconta - Ajuste Valor Presente - Amortização Acumulada - Intangível|01012021|31129999|463|A|1.02.05.01|5|01
1.02.05.01.90|Subconta - Adoção Inicial - Intangível|01012021|31129999|464|A|1.02.05.01|5|01
1.02.05.01.92|Subconta - Adoção Inicial - Amortização Acumulada - Intangível|01012021|31129999|465|A|1.02.05.01|5|01
1.02.06|DIFERIDO|01012021|31129999|466|S|1.02|3|01
1.02.06.01|ATIVO DIFERIDO|01012021|31129999|467|S|1.02.06|4|01
1.02.06.01.01|Despesas Pré-Operacionais ou Pré-Industriais - Ativo Diferido|01012021|31129999|468|A|1.02.06.01|5|01
1.02.06.01.02|Despesas com Pesquisas Científicas ou Tecnológicas - Ativo Diferido|01012021|31129999|469|A|1.02.06.01|5|01
1.02.06.01.03|Demais Aplicações em Despesas Amortizáveis - Ativo Diferido|01012021|31129999|470|A|1.02.06.01|5|01
1.02.06.01.31|(-) Amortização Acumulada - Ativo Diferido|01012021|31129999|471|A|1.02.06.01|5|01
1.02.06.01.56|(-) Perdas Estimadas por Redução ao Valor Recuperável (Impairment) -  Ativo Diferido|01012021|31129999|472|A|1.02.06.01|5|01
1.02.06.01.90|Subconta - Adoção Inicial - Ativo Diferido|01012021|31129999|473|A|1.02.06.01|5|01
2|PASSIVO|01012021|31129999|474|S||1|02
2.01|PASSIVO CIRCULANTE|01012021|31129999|475|S|2|2|02
2.01.01|OBRIGAÇÕES DO CIRCULANTE|01012021|31129999|476|S|2.01|3|02
2.01.01.01|BENEFÍCIOS E ENCARGOS SOCIAIS - CIRCULANTE|01012021|31129999|477|S|2.01.01|4|02
2.01.01.01.01|Salários e Remunerações a Pagar|01012021|31129999|478|A|2.01.01.01|5|02
2.01.01.01.02|Participações no Resultado a Pagar|01012021|31129999|479|A|2.01.01.01|5|02
2.01.01.01.03|INSS a Recolher|01012021|31129999|480|A|2.01.01.01|5|02
2.01.01.01.04|FGTS a Recolher|01012021|31129999|481|A|2.01.01.01|5|02
2.01.01.01.05|Benefícios Não Monetários|01012021|31129999|482|A|2.01.01.01|5|02
2.01.01.01.09|Demais Encargos a Recolher|01012021|31129999|483|A|2.01.01.01|5|02
2.01.01.01.50|Benefícios Pós-Emprego|01012021|31129999|484|A|2.01.01.01|5|02
2.01.01.01.55|Outros Benefícios de Curto Prazo|01012021|31129999|485|A|2.01.01.01|5|02
2.01.01.01.60|Benefícios Rescisórios|01012021|31129999|486|A|2.01.01.01|5|02
2.01.01.03|FORNECEDORES - CIRCULANTE|01012021|31129999|487|S|2.01.01|4|02
2.01.01.03.01|Fornecedores - Operações com Partes Não Relacionadas - No País - Circulante|01012021|31129999|488|A|2.01.01.03|5|02
2.01.01.03.02|Fornecedores - Operações com Partes Não Relacionadas - No Exterior - Circulante|01012021|31129999|489|A|2.01.01.03|5|02
2.01.01.03.03|Fornecedores - Operações com Partes  Relacionadas - No País - Circulante|01012021|31129999|490|A|2.01.01.03|5|02
2.01.01.03.04|Fornecedores - Operações com Partes Relacionadas - No Exterior - Circulante|01012021|31129999|491|A|2.01.01.03|5|02
2.01.01.03.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Fornecedores Circulante|01012021|31129999|492|A|2.01.01.03|5|02
2.01.01.03.90|Subconta - Adoção Inicial -  Fornecedores - Circulante|01012021|31129999|493|A|2.01.01.03|5|02
2.01.01.05|CONTAS A PAGAR - CIRCULANTE|01012021|31129999|494|S|2.01.01|4|02
2.01.01.05.01|Adiantamentos de Clientes - no País|01012021|31129999|495|A|2.01.01.05|5|02
2.01.01.05.02|Adiantamentos de Clientes - no Exterior|01012021|31129999|496|A|2.01.01.05|5|02
2.01.01.05.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Contas a Pagar - Circulante|01012021|31129999|497|A|2.01.01.05|5|02
2.01.01.05.90|Subconta - Adoção Inicial -  Contas a Pagar - Circulante|01012021|31129999|498|A|2.01.01.05|5|02
2.01.01.07|EMPRÉSTIMOS OU FINANCIAMENTOS - CIRCULANTE|01012021|31129999|499|S|2.01.01|4|02
2.01.01.07.01|Duplicatas Descontadas|01012021|31129999|500|A|2.01.01.07|5|02
2.01.01.07.02|Empréstimos ou Financiamentos - no País - Circulante|01012021|31129999|501|A|2.01.01.07|5|02
2.01.01.07.03|Empréstimos ou Financiamentos - no Exterior - Circulante|01012021|31129999|502|A|2.01.01.07|5|02
2.01.01.07.04|Adiantamentos de Contrato de Câmbio|01012021|31129999|503|A|2.01.01.07|5|02
2.01.01.07.05|Arrendamento - no País - Circulante|01012021|31129999|504|A|2.01.01.07|5|02
2.01.01.07.06|Arrendamento - no Exterior - Circulante|01012021|31129999|505|A|2.01.01.07|5|02
2.01.01.07.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Empréstimos e Financiamentos - Circulante|01012021|31129999|506|A|2.01.01.07|5|02
2.01.01.07.90|Subconta - Adoção Inicial -  Empréstimos e Financiamentos - Circulante|01012021|31129999|507|A|2.01.01.07|5|02
2.01.01.09|OBRIGAÇÕES FISCAIS - CIRCULANTE|01012021|31129999|508|S|2.01.01|4|02
2.01.01.09.01|IRRF a Recolher - Circulante|01012021|31129999|509|A|2.01.01.09|5|02
2.01.01.09.02|IPI a Recolher - Circulante|01012021|31129999|510|A|2.01.01.09|5|02
2.01.01.09.03|ICMS a Recolher - Circulante|01012021|31129999|511|A|2.01.01.09|5|02
2.01.01.09.04|PIS a Recolher - Circulante|01012021|31129999|512|A|2.01.01.09|5|02
2.01.01.09.05|COFINS a Recolher - Circulante|01012021|31129999|513|A|2.01.01.09|5|02
2.01.01.09.06|IOF  a Recolher - Circulante|01012021|31129999|514|A|2.01.01.09|5|02
2.01.01.09.07|CIDE  a Recolher - Circulante|01012021|31129999|515|A|2.01.01.09|5|02
2.01.01.09.08|Tributos Municipais a Recolher|01012021|31129999|516|A|2.01.01.09|5|02
2.01.01.09.09|Parcelamentos Especiais a Recolher - Tributos Federais - Circulante|01012021|31129999|517|A|2.01.01.09|5|02
2.01.01.09.10|Parcelamentos Especiais a Recolher - Tributos Estaduais e Municipais - Circulante|01012021|31129999|518|A|2.01.01.09|5|02
2.01.01.09.11|Contribuição a Recolher - Desoneração da Folha de Pagamento|01012021|31129999|519|A|2.01.01.09|5|02
2.01.01.09.12|Tributos Retidos a Recolher - Circulante|01012021|31129999|520|A|2.01.01.09|5|02
2.01.01.09.13|IRPJ a Recolher - Circulante|01012021|31129999|521|A|2.01.01.09|5|02
2.01.01.09.14|CSLL a Recolher - Circulante|01012021|31129999|522|A|2.01.01.09|5|02
2.01.01.09.28|Outros Tributos a Recolher - Circulante|01012021|31129999|523|A|2.01.01.09|5|02
2.01.01.11|VALORES MOBILIÁRIOS - HEDGE - NO PAÍS|01012021|31129999|524|S|2.01.01|4|02
2.01.01.11.01|Derivativos - Hedge Valor Justo - No País|01012021|31129999|525|A|2.01.01.11|5|02
2.01.01.11.02|Derivativos - Hedge Fluxo de Caixa - No País|01012021|31129999|526|A|2.01.01.11|5|02
2.01.01.11.03|Derivativos - Hedge  Investimento no Exterior - No País|01012021|31129999|527|A|2.01.01.11|5|02
2.01.01.11.70|Subconta - Ajuste a Valor Justo - Valores Mobiliários - Hedge - No País|01012021|31129999|528|A|2.01.01.11|5|02
2.01.01.11.90|Subconta - Adoção Inicial -  Valores Mobiliários - Hedge - No País|01012021|31129999|529|A|2.01.01.11|5|02
2.01.01.12|VALORES MOBILIÁRIOS  - HEDGE - NO EXTERIOR|01012021|31129999|530|S|2.01.01|4|02
2.01.01.12.01|Derivativos - Hedge Valor Justo - No Exterior|01012021|31129999|531|A|2.01.01.12|5|02
2.01.01.12.02|Derivativos - Hedge Fluxo de Caixa - No Exterior|01012021|31129999|532|A|2.01.01.12|5|02
2.01.01.12.03|Derivativos - Hedge  Investimento no Exterior - No Exterior|01012021|31129999|533|A|2.01.01.12|5|02
2.01.01.12.70|Subconta - Ajuste a Valor Justo - Valores Mobiliários - Hedge - No Exterior|01012021|31129999|534|A|2.01.01.12|5|02
2.01.01.12.90|Subconta - Adoção Inicial -  Valores Mobiliários - Hedge - No Exterior|01012021|31129999|535|A|2.01.01.12|5|02
2.01.01.13|TÍTULOS DE DÍVIDA - CIRCULANTE|01012021|31129999|536|S|2.01.01|4|02
2.01.01.13.01|Debêntures a Pagar - Circulante|01012021|31129999|537|A|2.01.01.13|5|02
2.01.01.13.02|Prêmio na Emissão de Debêntures - Circulante|01012021|31129999|538|A|2.01.01.13|5|02
2.01.01.13.04|Notas Promissórias a Pagar|01012021|31129999|539|A|2.01.01.13|5|02
2.01.01.13.05|Bonds a Pagar|01012021|31129999|540|A|2.01.01.13|5|02
2.01.01.13.06|Certificados de Recebíveis Imobiliários - CRI|01012021|31129999|541|A|2.01.01.13|5|02
2.01.01.13.07|Certificados de Recebíveis do Agronegócio - CRA|01012021|31129999|542|A|2.01.01.13|5|02
2.01.01.13.25|Outros Títulos de Dívida a Pagar - Pelo Custo Amortizado - Circulante|01012021|31129999|543|A|2.01.01.13|5|02
2.01.01.13.27|(-) Custos a Amortizar - Títulos de Dívida - Circulante|01012021|31129999|544|A|2.01.01.13|5|02
2.01.01.13.28|Outros Títulos de Dívida a Pagar - Pelo Pelo Valor Justo(VJPR) - Circulante|01012021|31129999|545|A|2.01.01.13|5|02
2.01.01.13.29|(-) Deságio a Apropriar - Títulos de Dívida - Circulante|01012021|31129999|546|A|2.01.01.13|5|02
2.01.01.13.50|(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) -  Títulos de Dívida - Circulante|01012021|31129999|547|A|2.01.01.13|5|02
2.01.01.13.70|Subconta - Ajuste a Valor Justo - Títulos de Dívida a Pagar - Circulante|01012021|31129999|548|A|2.01.01.13|5|02
2.01.01.13.90|Subconta - Adoção Inicial -  Títulos de Dívida - Circulante|01012021|31129999|549|A|2.01.01.13|5|02
2.01.01.15|PROVISÕES - CIRCULANTE|01012021|31129999|550|S|2.01.01|4|02
